149190190,III,1957,ZAWOJA,SKAWICA,193207,493826
152150220,IV,1892,ZBĄSZYŃ,OBRA,155523,521501
152150270,II,2007,ZBĄSZYŃ,JEZ. ZBĄSZYŃSKIE (OBRA),155443,521450
149210100,II,1911,ZBOISKA,JASIOŁKA,214154,493428
150170010,II,1976,ZBOROWICE,OŁAWA,171014,504820
151170050,II,1953,ZBYTOWA,WIDAWA,172424,510621
149180050,IV,1961,ZEBRZYDOWICE,PIOTRÓWKA,183648,495248
154230040,I,1964,ZELWA,MARYCHA,232731,540137
152220030,IV,1980,ZEMBRÓW,CETYNIA,221810,523121
149200280,I,1867,ZGŁOBICE,DUNAJEC,205247,495830
151140060,I,1940,ZGORZELEC,NYSA ŁUŻYCKA,145937,510940
151150010,II,1957,ZGORZELEC,CZERWONA WODA,150114,510751
150220170,III,1929,ZWIERZYNIEC,WIEPRZ,225800,503640
149190090,II,1925,ŻABNICA,ŻABNICZANKA,191049,493353
150200170,I,1867,ŻABNO,DUNAJEC,205143,500755
151150080,I,1876,ŻAGAŃ,BÓBR,151857,513705
151150070,I,1948,ŻAGAŃ,CZERNA WIELKA,151723,513650
149210130,II,1888,ŻARNOWA,WISŁOK,214903,495240
150160200,II,1893,ŻELAZNO,BIAŁA LĄDECKA,164026,502223
153140100,I,1955,ŻELEWO,PŁONIA,145148,531639
152170090,IV,1895,ŻNIN,GĄSAWKA,174327,525111
152170110,III,1955,ŻNIN,JEZ. ŻNIŃSKIE DUŻE (GĄSAWKA),174415,525108
149210070,II,1887,ŻÓŁKÓW,WISŁOKA,212733,494348
154190080,II,1975,ŻUKOWO,JEZ. DRUZNO (ELBLĄG),192702,540609
152200050,I,2005,ŻUKÓW,BZURA,201609,521542
149190100,II,1887,ŻYWIEC,SOŁA,191136,494111
